#                             P           Q
#                R                 5s 
   446      2.2533E-06   1.6222E-05 -5.7589E-08
   447      2.2760E-06   1.6385E-05 -5.8752E-08
   448      2.2989E-06   1.6550E-05 -5.9939E-08
   449      2.3220E-06   1.6716E-05 -6.1149E-08
   450      2.3453E-06   1.6884E-05 -6.2384E-08
   451      2.3689E-06   1.7054E-05 -6.3644E-08
   452      2.3927E-06   1.7225E-05 -6.4930E-08
   453      2.4167E-06   1.7398E-05 -6.6241E-08
   454      2.4410E-06   1.7573E-05 -6.7579E-08
   455      2.4655E-06   1.7750E-05 -6.8943E-08
   456      2.4903E-06   1.7928E-05 -7.0336E-08
   457      2.5154E-06   1.8108E-05 -7.1756E-08
   458      2.5406E-06   1.8290E-05 -7.3205E-08
   459      2.5662E-06   1.8474E-05 -7.4684E-08
   460      2.5920E-06   1.8660E-05 -7.6192E-08
   461      2.6180E-06   1.8847E-05 -7.7731E-08
   462      2.6443E-06   1.9036E-05 -7.9300E-08
   463      2.6709E-06   1.9228E-05 -8.0902E-08
   464      2.6977E-06   1.9421E-05 -8.2536E-08
   465      2.7249E-06   1.9616E-05 -8.4202E-08
   466      2.7522E-06   1.9813E-05 -8.5903E-08
   467      2.7799E-06   2.0012E-05 -8.7637E-08
   468      2.8078E-06   2.0214E-05 -8.9407E-08
   469      2.8361E-06   2.0417E-05 -9.1213E-08
   470      2.8646E-06   2.0622E-05 -9.3054E-08
   471      2.8933E-06   2.0829E-05 -9.4934E-08
   472      2.9224E-06   2.1038E-05 -9.6851E-08
   473      2.9518E-06   2.1250E-05 -9.8806E-08
   474      2.9815E-06   2.1463E-05 -1.0080E-07
   475      3.0114E-06   2.1679E-05 -1.0284E-07
   476      3.0417E-06   2.1897E-05 -1.0491E-07
   477      3.0723E-06   2.2117E-05 -1.0703E-07
   478      3.1031E-06   2.2339E-05 -1.0919E-07
   479      3.1343E-06   2.2564E-05 -1.1140E-07
   480      3.1658E-06   2.2791E-05 -1.1365E-07
   481      3.1976E-06   2.3020E-05 -1.1594E-07
   482      3.2298E-06   2.3251E-05 -1.1828E-07
   483      3.2622E-06   2.3485E-05 -1.2067E-07
   484      3.2950E-06   2.3721E-05 -1.2311E-07
   485      3.3281E-06   2.3959E-05 -1.2559E-07
   486      3.3616E-06   2.4200E-05 -1.2813E-07
   487      3.3954E-06   2.4443E-05 -1.3072E-07
   488      3.4295E-06   2.4689E-05 -1.3335E-07
   489      3.4640E-06   2.4937E-05 -1.3605E-07
   490      3.4988E-06   2.5187E-05 -1.3879E-07
   491      3.5339E-06   2.5440E-05 -1.4160E-07
   492      3.5695E-06   2.5696E-05 -1.4445E-07
   493      3.6053E-06   2.5954E-05 -1.4737E-07
   494      3.6416E-06   2.6215E-05 -1.5035E-07
   495      3.6782E-06   2.6478E-05 -1.5338E-07
